Area_name,STCOU,EDU010197F,EDU010197D,EDU010197N1,EDU010197N2,EDU010198F,EDU010198D,EDU010198N1,EDU010198N2,EDU010199F,EDU010199D,EDU010199N1,EDU010199N2,EDU010200F,EDU010200D,EDU010200N1,EDU010200N2,EDU010201F,EDU010201D,EDU010201N1,EDU010201N2,EDU010202F,EDU010202D,EDU010202N1,EDU010202N2,EDU015203F,EDU015203D,EDU015203N1,EDU015203N2,EDU015204F,EDU015204D,EDU015204N1,EDU015204N2,EDU015205F,EDU015205D,EDU015205N1,EDU015205N2,EDU015206F,EDU015206D,EDU015206N1,EDU015206N2
"Hardin, IL",17069,0,967,0,0,0,919,0,0,0,752,0,0,0,668,0,0,0,671,0,0,0,673,0,0,0,684,0,0,0,703,0,0,0,683,0,0,0,656,0,0
"Henderson, IL",17071,0,1557,0,0,0,1532,0,0,0,1297,0,0,0,1222,0,0,0,1184,0,0,0,1183,0,0,0,1146,0,0,0,1113,0,0,0,1106,0,0,0,1055,0,0
"Henry, IL",17073,0,11413,0,0,0,11380,0,0,0,9742,0,0,0,9566,0,0,0,9449,0,0,0,9447,0,0,0,9231,0,0,0,9141,0,0,0,9196,0,0,0,9143,0,0
"Iroquois, IL",17075,0,6791,0,0,0,6770,0,0,0,5851,0,0,0,5711,0,0,0,5496,0,0,0,5479,0,0,0,5157,0,0,0,5146,0,0,0,5167,0,0,0,5067,0,0
"Jackson, IL",17077,0,9368,0,0,0,9431,0,0,0,8091,0,0,0,8101,0,0,0,8030,0,0,0,7961,0,0,0,7785,0,0,0,7618,0,0,0,7474,0,0,0,7437,0,0
"Jasper, IL",17079,0,2285,0,0,0,2245,0,0,0,1900,0,0,0,1783,0,0,0,1690,0,0,0,1694,0,0,0,1609,0,0,0,1545,0,0,0,1494,0,0,0,1453,0,0
"Jefferson, IL",17081,0,8663,0,0,0,8613,0,0,0,6913,0,0,0,6782,0,0,0,6767,0,0,0,6683,0,0,0,6484,0,0,0,6388,0,0,0,6320,0,0,0,6187,0,0
"Jersey, IL",17083,0,3746,0,0,0,3709,0,0,0,3309,0,0,0,3202,0,0,0,3129,0,0,0,3106,0,0,0,3026,0,0,0,2983,0,0,0,2944,0,0,0,2938,0,0
"Jo Daviess, IL",17085,0,4737,0,0,0,4796,0,0,0,3683,0,0,0,3645,0,0,0,3559,0,0,0,3507,0,0,0,3494,0,0,0,3494,0,0,0,3521,0,0,0,3483,0,0
"Johnson, IL",17087,0,2174,0,0,0,2142,0,0,0,1810,0,0,0,1809,0,0,0,1769,0,0,0,1793,0,0,0,1842,0,0,0,1889,0,0,0,1905,0,0,0,2041,0,0
"Kane, IL",17089,0,99158,0,0,0,102135,0,0,0,94821,0,0,0,98180,0,0,0,102187,0,0,0,105877,0,0,0,111077,0,0,0,113069,0,0,0,115965,0,0,0,118515,0,0
"Kankakee, IL",17091,0,21647,0,0,0,21928,0,0,0,18691,0,0,0,18608,0,0,0,18768,0,0,0,18831,0,0,0,19007,0,0,0,19161,0,0,0,19563,0,0,0,19656,0,0
"Kendall, IL",17093,0,10334,0,0,0,10547,0,0,0,9788,0,0,0,10341,0,0,0,11088,0,0,0,12114,0,0,0,14580,0,0,0,16267,0,0,0,18483,0,0,0,20579,0,0
"Knox, IL",17095,0,9818,0,0,0,9747,0,0,0,8455,0,0,0,8234,0,0,0,8158,0,0,0,8126,0,0,0,8033,0,0,0,7977,0,0,0,7858,0,0,0,7716,0,0
"Lake, IL",17097,0,127034,0,0,0,131555,0,0,0,118525,0,0,0,122772,0,0,0,126978,0,0,0,130236,0,0,0,135097,0,0,0,136644,0,0,0,138326,0,0,0,140164,0,0
"LaSalle, IL",17099,0,20558,0,0,0,21627,0,0,0,17671,0,0,0,17404,0,0,0,17327,0,0,0,17028,0,0,0,17163,0,0,0,17082,0,0,0,17408,0,0,0,18644,0,0
"Lawrence, IL",17101,0,3127,0,0,0,3052,0,0,0,2541,0,0,0,2456,0,0,0,2415,0,0,0,2461,0,0,0,2442,0,0,0,2441,0,0,0,2481,0,0,0,2425,0,0
"Lee, IL",17103,0,6732,0,0,0,6736,0,0,0,5658,0,0,0,5543,0,0,0,5404,0,0,0,5317,0,0,0,5230,0,0,0,5175,0,0,0,5094,0,0,0,4929,0,0
"Livingston, IL",17105,0,9569,0,0,0,9609,0,0,0,7877,0,0,0,7695,0,0,0,7661,0,0,0,7614,0,0,0,7281,0,0,0,7634,0,0,0,7488,0,0,0,6876,0,0
"Logan, IL",17107,0,5084,0,0,0,5064,0,0,0,4057,0,0,0,3993,0,0,0,3890,0,0,0,3860,0,0,0,3747,0,0,0,3741,0,0,0,3723,0,0,0,3636,0,0
"McDonough, IL",17109,0,5271,0,0,0,5188,0,0,0,4320,0,0,0,4202,0,0,0,4048,0,0,0,4003,0,0,0,3927,0,0,0,3821,0,0,0,3592,0,0,0,3584,0,0
"McHenry, IL",17111,0,44833,0,0,0,46209,0,0,0,41684,0,0,0,43134,0,0,0,44609,0,0,0,46273,0,0,0,49732,0,0,0,51121,0,0,0,52740,0,0,0,53515,0,0
"McLean, IL",17113,0,26799,0,0,0,27334,0,0,0,24204,0,0,0,24234,0,0,0,24342,0,0,0,24541,0,0,0,24870,0,0,0,24278,0,0,0,24727,0,0,0,24931,0,0
"Macon, IL",17115,0,22552,0,0,0,22345,0,0,0,19242,0,0,0,18995,0,0,0,18571,0,0,0,18181,0,0,0,17504,0,0,0,17658,0,0,0,17533,0,0,0,17356,0,0
"Macoupin, IL",17117,0,11721,0,0,0,11576,0,0,0,9940,0,0,0,9882,0,0,0,9758,0,0,0,9713,0,0,0,9406,0,0,0,9491,0,0,0,9450,0,0,0,9400,0,0
"Madison, IL",17119,0,51188,0,0,0,51286,0,0,0,43667,0,0,0,43322,0,0,0,42818,0,0,0,43186,0,0,0,43111,0,0,0,42937,0,0,0,43427,0,0,0,43605,0,0
"Marion, IL",17121,0,9999,0,0,0,9891,0,0,0,8246,0,0,0,8163,0,0,0,7998,0,0,0,7872,0,0,0,7752,0,0,0,7606,0,0,0,7602,0,0,0,7460,0,0
"Marshall, IL",17123,0,1996,0,0,0,1980,0,0,0,1703,0,0,0,1654,0,0,0,1606,0,0,0,1607,0,0,0,1548,0,0,0,1515,0,0,0,1497,0,0,0,1484,0,0
"Mason, IL",17125,0,4292,0,0,0,4280,0,0,0,3550,0,0,0,3568,0,0,0,3528,0,0,0,3466,0,0,0,3403,0,0,0,3333,0,0,0,3255,0,0,0,3291,0,0
"Massac, IL",17127,0,3037,0,0,0,3161,0,0,0,2707,0,0,0,2641,0,0,0,2587,0,0,0,2614,0,0,0,2654,0,0,0,2656,0,0,0,2701,0,0,0,2678,0,0
"Menard, IL",17129,0,3142,0,0,0,3186,0,0,0,2833,0,0,0,2840,0,0,0,2810,0,0,0,2758,0,0,0,2725,0,0,0,2652,0,0,0,2645,0,0,0,2658,0,0
"Mercer, IL",17131,0,4132,0,0,0,4127,0,0,0,3659,0,0,0,3592,0,0,0,3485,0,0,0,1629,0,0,0,1599,0,0,0,1536,0,0,0,1522,0,0,0,3251,0,0
"Monroe, IL",17133,0,5237,0,0,0,5308,0,0,0,4509,0,0,0,4597,0,0,0,4615,0,0,0,4759,0,0,0,4923,0,0,0,4967,0,0,0,5120,0,0,0,5232,0,0
"Montgomery, IL",17135,0,6570,0,0,0,6504,0,0,0,5537,0,0,0,5540,0,0,0,5372,0,0,0,5316,0,0,0,5022,0,0,0,5009,0,0,0,4948,0,0,0,4969,0,0
"Morgan, IL",17137,0,6997,0,0,0,6775,0,0,0,5745,0,0,0,5811,0,0,0,5563,0,0,0,5547,0,0,0,5551,0,0,0,5431,0,0,0,5423,0,0,0,5319,0,0
"Moultrie, IL",17139,0,2310,0,0,0,2307,0,0,0,1886,0,0,0,1847,0,0,0,1911,0,0,0,2063,0,0,0,1977,0,0,0,2032,0,0,0,2041,0,0,0,2054,0,0
"Ogle, IL",17141,0,11611,0,0,0,11690,0,0,0,10433,0,0,0,10533,0,0,0,10536,0,0,0,10637,0,0,0,10454,0,0,0,10558,0,0,0,10532,0,0,0,10567,0,0
"Peoria, IL",17143,0,32942,0,0,0,33160,0,0,0,29204,0,0,0,29239,0,0,0,29149,0,0,0,29006,0,0,0,29566,0,0,0,29391,0,0,0,29340,0,0,0,29305,0,0
"Perry, IL",17145,0,3601,0,0,0,3562,0,0,0,3183,0,0,0,3094,0,0,0,3038,0,0,0,2924,0,0,0,2891,0,0,0,2865,0,0,0,2893,0,0,0,2837,0,0
"Piatt, IL",17147,0,3834,0,0,0,3789,0,0,0,3465,0,0,0,3420,0,0,0,3406,0,0,0,3407,0,0,0,3288,0,0,0,3306,0,0,0,3342,0,0,0,3373,0,0
"Pike, IL",17149,0,3751,0,0,0,3870,0,0,0,3166,0,0,0,3121,0,0,0,3148,0,0,0,3025,0,0,0,2982,0,0,0,2925,0,0,0,2886,0,0,0,2857,0,0
"Pope, IL",17151,0,783,0,0,0,767,0,0,0,668,0,0,0,667,0,0,0,641,0,0,0,619,0,0,0,582,0,0,0,581,0,0,0,570,0,0,0,560,0,0
"Pulaski, IL",17153,0,2079,0,0,0,2073,0,0,0,1642,0,0,0,1606,0,0,0,1510,0,0,0,1428,0,0,0,1362,0,0,0,1300,0,0,0,1365,0,0,0,1356,0,0
"Putnam, IL",17155,0,1207,0,0,0,1174,0,0,0,1027,0,0,0,1033,0,0,0,1016,0,0,0,1016,0,0,0,1003,0,0,0,963,0,0,0,968,0,0,0,967,0,0
"Randolph, IL",17157,0,5787,0,0,0,5665,0,0,0,4878,0,0,0,4771,0,0,0,4690,0,0,0,4663,0,0,0,4478,0,0,0,4425,0,0,0,4419,0,0,0,4328,0,0
"Richland, IL",17159,0,3369,0,0,0,3410,0,0,0,2901,0,0,0,2817,0,0,0,2767,0,0,0,2800,0,0,0,2553,0,0,0,2550,0,0,0,2581,0,0,0,2609,0,0
"Rock Island, IL",17161,0,27699,0,0,0,27966,0,0,0,23335,0,0,0,23075,0,0,0,22951,0,0,0,24519,0,0,0,24316,0,0,0,23974,0,0,0,23719,0,0,0,21864,0,0
"St. Clair, IL",17163,0,53643,0,0,0,53260,0,0,0,46167,0,0,0,46474,0,0,0,46108,0,0,0,45933,0,0,0,45732,0,0,0,45746,0,0,0,45918,0,0,0,45614,0,0
"Saline, IL",17165,0,5311,0,0,0,5307,0,0,0,4557,0,0,0,4525,0,0,0,4447,0,0,0,4369,0,0,0,4440,0,0,0,4320,0,0,0,4305,0,0,0,4301,0,0
"Sangamon, IL",17167,0,47368,0,0,0,49487,0,0,0,41678,0,0,0,42111,0,0,0,41836,0,0,0,42088,0,0,0,39683,0,0,0,31365,0,0,0,31896,0,0,0,34942,0,0
"Schuyler, IL",17169,0,1363,0,0,0,1307,0,0,0,1242,0,0,0,1202,0,0,0,1161,0,0,0,1115,0,0,0,1143,0,0,0,1165,0,0,0,1339,0,0,0,1358,0,0
"Scott, IL",17171,0,1283,0,0,0,1317,0,0,0,1063,0,0,0,1039,0,0,0,1019,0,0,0,1045,0,0,0,1026,0,0,0,1014,0,0,0,988,0,0,0,959,0,0
"Shelby, IL",17173,0,5255,0,0,0,5334,0,0,0,4397,0,0,0,4353,0,0,0,4248,0,0,0,4010,0,0,0,3649,0,0,0,3677,0,0,0,3634,0,0,0,2629,0,0
"Stark, IL",17175,0,1449,0,0,0,1412,0,0,0,1250,0,0,0,1222,0,0,0,1215,0,0,0,1134,0,0,0,1151,0,0,0,1117,0,0,0,1139,0,0,0,1292,0,0
"Stephenson, IL",17177,0,9462,0,0,0,9423,0,0,0,8045,0,0,0,7969,0,0,0,7928,0,0,0,7789,0,0,0,7550,0,0,0,7433,0,0,0,7433,0,0,0,7268,0,0
"Tazewell, IL",17179,0,23549,0,0,0,23364,0,0,0,20470,0,0,0,20098,0,0,0,19948,0,0,0,19973,0,0,0,19576,0,0,0,19719,0,0,0,19833,0,0,0,20664,0,0
"Union, IL",17181,0,4061,0,0,0,4092,0,0,0,3559,0,0,0,3511,0,0,0,3404,0,0,0,3320,0,0,0,3338,0,0,0,3282,0,0,0,3373,0,0,0,3182,0,0
"Vermilion, IL",17183,0,17992,0,0,0,17870,0,0,0,14440,0,0,0,14339,0,0,0,14272,0,0,0,14335,0,0,0,14247,0,0,0,14253,0,0,0,14412,0,0,0,14280,0,0
"Wabash, IL",17185,0,2643,0,0,0,3159,0,0,0,2231,0,0,0,2196,0,0,0,2148,0,0,0,2109,0,0,0,2005,0,0,0,1995,0,0,0,1998,0,0,0,1947,0,0
"Warren, IL",17187,0,3760,0,0,0,3694,0,0,0,3097,0,0,0,3141,0,0,0,3027,0,0,0,2999,0,0,0,2873,0,0,0,2918,0,0,0,2779,0,0,0,2729,0,0
"Washington, IL",17189,0,2764,0,0,0,2720,0,0,0,2342,0,0,0,2336,0,0,0,2266,0,0,0,2252,0,0,0,2241,0,0,0,2137,0,0,0,2153,0,0,0,2065,0,0
"Wayne, IL",17191,0,3475,0,0,0,3492,0,0,0,3019,0,0,0,3008,0,0,0,2872,0,0,0,2824,0,0,0,2753,0,0,0,2760,0,0,0,2732,0,0,0,2692,0,0
"White, IL",17193,0,3473,0,0,0,3433,0,0,0,2879,0,0,0,2803,0,0,0,2725,0,0,0,2738,0,0,0,2597,0,0,0,2563,0,0,0,2542,0,0,0,2543,0,0
"Whiteside, IL",17195,0,12926,0,0,0,13061,0,0,0,10566,0,0,0,10380,0,0,0,10406,0,0,0,10367,0,0,0,10026,0,0,0,9923,0,0,0,10146,0,0,0,9735,0,0
"Will, IL",17197,0,79549,0,0,0,82586,0,0,0,74111,0,0,0,77649,0,0,0,81776,0,0,0,86662,0,0,0,98040,0,0,0,103362,0,0,0,108460,0,0,0,114560,0,0
"Williamson, IL",17199,0,11361,0,0,0,11481,0,0,0,9472,0,0,0,9497,0,0,0,9473,0,0,0,9513,0,0,0,9497,0,0,0,9623,0,0,0,9704,0,0,0,10148,0,0
"Winnebago, IL",17201,0,49710,0,0,0,50256,0,0,0,44040,0,0,0,44003,0,0,0,44643,0,0,0,45256,0,0,0,46893,0,0,0,47311,0,0,0,47940,0,0,0,48817,0,0
"Woodford, IL",17203,0,8870,0,0,0,8921,0,0,0,7746,0,0,0,7606,0,0,0,7577,0,0,0,7573,0,0,0,7730,0,0,0,8073,0,0,0,8170,0,0,0,8190,0,0
INDIANA,18000,0,983416,0,0,0,983416,0,0,0,989015,0,0,0,988683,0,0,0,989951,0,0,0,997152,0,0,0,1011130,0,0,0,1021403,0,0,0,1035074,0,0,0,1045940,0,0
"Adams, IN",18001,0,5392,0,0,0,5392,0,0,0,5230,0,0,0,5210,0,0,0,5091,0,0,0,5075,0,0,0,4946,0,0,0,4921,0,0,0,4834,0,0,0,4758,0,0
"Allen, IN",18003,0,50183,0,0,0,50183,0,0,0,51591,0,0,0,51846,0,0,0,51765,0,0,0,52415,0,0,0,53365,0,0,0,53801,0,0,0,54415,0,0,0,54983,0,0
"Bartholomew, IN",18005,0,11676,0,0,0,11676,0,0,0,12308,0,0,0,11635,0,0,0,11617,0,0,0,11677,0,0,0,11751,0,0,0,11801,0,0,0,12060,0,0,0,12193,0,0
"Benton, IN",18007,0,2086,0,0,0,2086,0,0,0,2141,0,0,0,2132,0,0,0,2122,0,0,0,2099,0,0,0,1965,0,0,0,1978,0,0,0,2022,0,0,0,1948,0,0
"Blackford, IN",18009,0,2417,0,0,0,2417,0,0,0,2439,0,0,0,2323,0,0,0,2310,0,0,0,2266,0,0,0,2298,0,0,0,2284,0,0,0,2299,0,0,0,2258,0,0
"Boone, IN",18011,0,7957,0,0,0,7957,0,0,0,8272,0,0,0,8386,0,0,0,8624,0,0,0,8948,0,0,0,9407,0,0,0,9772,0,0,0,10247,0,0,0,10399,0,0
"Brown, IN",18013,0,2517,0,0,0,2517,0,0,0,2529,0,0,0,2443,0,0,0,2408,0,0,0,2318,0,0,0,2262,0,0,0,2523,0,0,0,2272,0,0,0,2293,0,0
"Carroll, IN",18015,0,2913,0,0,0,2913,0,0,0,2921,0,0,0,2893,0,0,0,2916,0,0,0,2892,0,0,0,2870,0,0,0,2865,0,0,0,2895,0,0,0,2787,0,0
"Cass, IN",18017,0,6788,0,0,0,6788,0,0,0,6778,0,0,0,6581,0,0,0,6949,0,0,0,6856,0,0,0,6943,0,0,0,6922,0,0,0,6956,0,0,0,6945,0,0
"Clark, IN",18019,0,14390,0,0,0,14390,0,0,0,14292,0,0,0,14276,0,0,0,14278,0,0,0,14443,0,0,0,15010,0,0,0,15365,0,0,0,15863,0,0,0,16017,0,0
"Clay, IN",18021,0,4715,0,0,0,4715,0,0,0,4709,0,0,0,4695,0,0,0,4672,0,0,0,4575,0,0,0,4616,0,0,0,4730,0,0,0,4742,0,0,0,4661,0,0
"Clinton, IN",18023,0,6437,0,0,0,6437,0,0,0,6479,0,0,0,6419,0,0,0,6336,0,0,0,6275,0,0,0,6398,0,0,0,6364,0,0,0,6355,0,0,0,6423,0,0
"Crawford, IN",18025,0,1905,0,0,0,1905,0,0,0,1901,0,0,0,1911,0,0,0,1851,0,0,0,1842,0,0,0,1851,0,0,0,1738,0,0,0,1818,0,0,0,1809,0,0
"Daviess, IN",18027,0,4542,0,0,0,4542,0,0,0,4518,0,0,0,4463,0,0,0,4484,0,0,0,4482,0,0,0,4343,0,0,0,4352,0,0,0,4336,0,0,0,4313,0,0
"Dearborn, IN",18029,0,8654,0,0,0,8654,0,0,0,8812,0,0,0,8820,0,0,0,8796,0,0,0,8877,0,0,0,8745,0,0,0,8876,0,0,0,8917,0,0,0,9018,0,0
"Decatur, IN",18031,0,4378,0,0,0,4378,0,0,0,4342,0,0,0,4287,0,0,0,4229,0,0,0,4213,0,0,0,4204,0,0,0,4327,0,0,0,4414,0,0,0,4462,0,0
"DeKalb, IN",18033,0,7410,0,0,0,7410,0,0,0,7457,0,0,0,7056,0,0,0,7023,0,0,0,7085,0,0,0,7304,0,0,0,7412,0,0,0,7418,0,0,0,7982,0,0
"Delaware, IN",18035,0,17970,0,0,0,17970,0,0,0,17719,0,0,0,17751,0,0,0,17663,0,0,0,17758,0,0,0,17371,0,0,0,17156,0,0,0,16999,0,0,0,17055,0,0
"Dubois, IN",18037,0,7214,0,0,0,7214,0,0,0,7458,0,0,0,7336,0,0,0,7400,0,0,0,7418,0,0,0,7514,0,0,0,7415,0,0,0,7502,0,0,0,7491,0,0
"Elkhart, IN",18039,0,31049,0,0,0,31049,0,0,0,31981,0,0,0,32504,0,0,0,32751,0,0,0,32948,0,0,0,33953,0,0,0,34655,0,0,0,35405,0,0,0,36118,0,0
"Fayette, IN",18041,0,4423,0,0,0,4423,0,0,0,4553,0,0,0,4317,0,0,0,4239,0,0,0,4190,0,0,0,3935,0,0,0,3946,0,0,0,4231,0,0,0,4187,0,0
"Floyd, IN",18043,0,11503,0,0,0,11503,0,0,0,11544,0,0,0,11428,0,0,0,11115,0,0,0,11095,0,0,0,11377,0,0,0,11625,0,0,0,11946,0,0,0,12239,0,0
"Fountain, IN",18045,0,3363,0,0,0,3363,0,0,0,3409,0,0,0,3373,0,0,0,3287,0,0,0,3244,0,0,0,3244,0,0,0,3249,0,0,0,3268,0,0,0,3306,0,0
"Franklin, IN",18047,0,2825,0,0,0,2825,0,0,0,2976,0,0,0,2992,0,0,0,3014,0,0,0,2998,0,0,0,3048,0,0,0,3108,0,0,0,3117,0,0,0,5050,0,0
"Fulton, IN",18049,0,2808,0,0,0,2808,0,0,0,2848,0,0,0,2882,0,0,0,2827,0,0,0,2840,0,0,0,2834,0,0,0,2816,0,0,0,2780,0,0,0,2772,0,0
"Gibson, IN",18051,0,5446,0,0,0,5446,0,0,0,5291,0,0,0,5083,0,0,0,5052,0,0,0,5218,0,0,0,4979,0,0,0,5016,0,0,0,5069,0,0,0,5083,0,0
"Grant, IN",18053,0,11911,0,0,0,11911,0,0,0,11759,0,0,0,11637,0,0,0,11358,0,0,0,11404,0,0,0,11265,0,0,0,10894,0,0,0,10942,0,0,0,12345,0,0
"Greene, IN",18055,0,5995,0,0,0,5995,0,0,0,5934,0,0,0,5896,0,0,0,5828,0,0,0,5775,0,0,0,5732,0,0,0,5779,0,0,0,5734,0,0,0,5692,0,0
"Hamilton, IN",18057,0,28223,0,0,0,28223,0,0,0,31058,0,0,0,32769,0,0,0,34498,0,0,0,36490,0,0,0,40534,0,0,0,42945,0,0,0,45187,0,0,0,47424,0,0
"Hancock, IN",18059,0,9808,0,0,0,9808,0,0,0,9966,0,0,0,10133,0,0,0,10233,0,0,0,10498,0,0,0,11235,0,0,0,11776,0,0,0,12246,0,0,0,12677,0,0
"Harrison, IN",18061,0,6173,0,0,0,6173,0,0,0,6162,0,0,0,6092,0,0,0,6045,0,0,0,6097,0,0,0,6112,0,0,0,6142,0,0,0,6209,0,0,0,6139,0,0
"Hendricks, IN",18063,0,16619,0,0,0,16619,0,0,0,17860,0,0,0,18417,0,0,0,19194,0,0,0,19927,0,0,0,21767,0,0,0,22769,0,0,0,23998,0,0,0,25047,0,0
"Henry, IN",18065,0,8713,0,0,0,8713,0,0,0,8629,0,0,0,8500,0,0,0,8457,0,0,0,8547,0,0,0,8337,0,0,0,8233,0,0,0,8506,0,0,0,8403,0,0
"Howard, IN",18067,0,14288,0,0,0,14288,0,0,0,13991,0,0,0,14023,0,0,0,14111,0,0,0,14167,0,0,0,13849,0,0,0,13973,0,0,0,14041,0,0,0,14033,0,0
"Huntington, IN",18069,0,6818,0,0,0,6818,0,0,0,6711,0,0,0,6548,0,0,0,6523,0,0,0,6505,0,0,0,6337,0,0,0,6345,0,0,0,6378,0,0,0,6232,0,0
"Jackson, IN",18071,0,6591,0,0,0,6591,0,0,0,6566,0,0,0,6585,0,0,0,6376,0,0,0,6391,0,0,0,6439,0,0,0,6460,0,0,0,6620,0,0,0,6695,0,0
"Jasper, IN",18073,0,4874,0,0,0,4874,0,0,0,4914,0,0,0,4910,0,0,0,4946,0,0,0,4991,0,0,0,5007,0,0,0,5026,0,0,0,5234,0,0,0,5352,0,0
"Jay, IN",18075,0,4021,0,0,0,4021,0,0,0,3981,0,0,0,3937,0,0,0,3927,0,0,0,3868,0,0,0,3888,0,0,0,3866,0,0,0,3850,0,0,0,3879,0,0
"Jefferson, IN",18077,0,4969,0,0,0,4969,0,0,0,4936,0,0,0,5176,0,0,0,4982,0,0,0,4977,0,0,0,4966,0,0,0,4920,0,0,0,4845,0,0,0,4916,0,0
"Jennings, IN",18079,0,4736,0,0,0,4736,0,0,0,4827,0,0,0,4921,0,0,0,5121,0,0,0,5157,0,0,0,5315,0,0,0,5240,0,0,0,5297,0,0,0,5289,0,0
"Johnson, IN",18081,0,19132,0,0,0,19132,0,0,0,19952,0,0,0,20432,0,0,0,20838,0,0,0,21472,0,0,0,21939,0,0,0,22454,0,0,0,23255,0,0,0,24048,0,0
"Knox, IN",18083,0,6334,0,0,0,6334,0,0,0,6166,0,0,0,6084,0,0,0,5949,0,0,0,5800,0,0,0,5625,0,0,0,5563,0,0,0,5506,0,0,0,5413,0,0
"Kosciusko, IN",18085,0,14429,0,0,0,14429,0,0,0,14182,0,0,0,14118,0,0,0,14073,0,0,0,14036,0,0,0,14030,0,0,0,14206,0,0,0,14384,0,0,0,14620,0,0
"LaGrange, IN",18087,0,6387,0,0,0,6387,0,0,0,6415,0,0,0,6380,0,0,0,6378,0,0,0,6375,0,0,0,6261,0,0,0,6196,0,0,0,6233,0,0,0,6264,0,0
"Lake, IN",18089,0,85948,0,0,0,85948,0,0,0,84212,0,0,0,83385,0,0,0,82294,0,0,0,82077,0,0,0,84432,0,0,0,85084,0,0,0,87258,0,0,0,87794,0,0
"LaPorte, IN",18091,0,18220,0,0,0,18220,0,0,0,18047,0,0,0,17965,0,0,0,17865,0,0,0,17830,0,0,0,17466,0,0,0,17975,0,0,0,18026,0,0,0,18544,0,0
"Lawrence, IN",18093,0,7587,0,0,0,7587,0,0,0,7514,0,0,0,7472,0,0,0,7395,0,0,0,7473,0,0,0,7506,0,0,0,7633,0,0,0,7472,0,0,0,7502,0,0
"Madison, IN",18095,0,20659,0,0,0,20659,0,0,0,20365,0,0,0,20112,0,0,0,20100,0,0,0,19857,0,0,0,19791,0,0,0,19938,0,0,0,19835,0,0,0,20080,0,0
"Marion, IN",18097,0,125322,0,0,0,125322,0,0,0,126110,0,0,0,126860,0,0,0,128869,0,0,0,131362,0,0,0,135550,0,0,0,137474,0,0,0,138240,0,0,0,139947,0,0
"Marshall, IN",18099,0,7937,0,0,0,7937,0,0,0,7975,0,0,0,7885,0,0,0,7861,0,0,0,7780,0,0,0,7773,0,0,0,7873,0,0,0,7886,0,0,0,7899,0,0
"Martin, IN",18101,0,1937,0,0,0,1937,0,0,0,1919,0,0,0,1847,0,0,0,1858,0,0,0,1826,0,0,0,1863,0,0,0,1829,0,0,0,1791,0,0,0,1751,0,0
"Miami, IN",18103,0,7790,0,0,0,7790,0,0,0,7661,0,0,0,7659,0,0,0,7573,0,0,0,7589,0,0,0,7433,0,0,0,7383,0,0,0,7393,0,0,0,5876,0,0
"Monroe, IN",18105,0,13342,0,0,0,13342,0,0,0,13303,0,0,0,13300,0,0,0,13275,0,0,0,13332,0,0,0,13449,0,0,0,13495,0,0,0,13717,0,0,0,13869,0,0
"Montgomery, IN",18107,0,6593,0,0,0,6593,0,0,0,6638,0,0,0,6737,0,0,0,6698,0,0,0,6519,0,0,0,6533,0,0,0,6567,0,0,0,6748,0,0,0,6611,0,0
"Morgan, IN",18109,0,11303,0,0,0,11303,0,0,0,11436,0,0,0,11375,0,0,0,11288,0,0,0,11492,0,0,0,11557,0,0,0,11791,0,0,0,11928,0,0,0,12065,0,0
"Newton, IN",18111,0,2881,0,0,0,2881,0,0,0,2917,0,0,0,2897,0,0,0,2822,0,0,0,2808,0,0,0,2648,0,0,0,2648,0,0,0,2601,0,0,0,2545,0,0
"Noble, IN",18113,0,7812,0,0,0,7812,0,0,0,7893,0,0,0,7952,0,0,0,7955,0,0,0,7806,0,0,0,7789,0,0,0,7863,0,0,0,7874,0,0,0,7945,0,0
"Ohio, IN",18115,0,1023,0,0,0,1023,0,0,0,1016,0,0,0,1050,0,0,0,1027,0,0,0,982,0,0,0,975,0,0,0,980,0,0,0,980,0,0,0,953,0,0
"Orange, IN",18117,0,3462,0,0,0,3462,0,0,0,3421,0,0,0,3377,0,0,0,3449,0,0,0,3481,0,0,0,3501,0,0,0,3472,0,0,0,3461,0,0,0,3470,0,0
"Owen, IN",18119,0,3222,0,0,0,3222,0,0,0,3139,0,0,0,3112,0,0,0,3174,0,0,0,3216,0,0,0,3140,0,0,0,3116,0,0,0,3108,0,0,0,3121,0,0
"Parke, IN",18121,0,2693,0,0,0,2693,0,0,0,2768,0,0,0,2705,0,0,0,2675,0,0,0,2655,0,0,0,2574,0,0,0,2515,0,0,0,2502,0,0,0,2498,0,0
"Perry, IN",18123,0,3471,0,0,0,3471,0,0,0,3365,0,0,0,3235,0,0,0,3135,0,0,0,3169,0,0,0,3152,0,0,0,3096,0,0,0,3079,0,0,0,3036,0,0
"Pike, IN",18125,0,2181,0,0,0,2181,0,0,0,2233,0,0,0,2204,0,0,0,2202,0,0,0,2181,0,0,0,2144,0,0,0,2084,0,0,0,2111,0,0,0,2106,0,0
"Porter, IN",18127,0,25668,0,0,0,25668,0,0,0,25926,0,0,0,25828,0,0,0,25580,0,0,0,25800,0,0,0,25682,0,0,0,26143,0,0,0,26796,0,0,0,27159,0,0
"Posey, IN",18129,0,4858,0,0,0,4858,0,0,0,4719,0,0,0,4771,0,0,0,4708,0,0,0,4664,0,0,0,4428,0,0,0,4396,0,0,0,4284,0,0,0,4210,0,0
